"","Date","Hour","WindSpeed"
"5754",2012-08-27,17,3.5
"5755",2012-08-27,18,2.6
"5756",2012-08-27,19,2.1
"5757",2012-08-27,20,3.3
"5758",2012-08-27,21,2.6
"5759",2012-08-27,22,3.3
"5760",2012-08-27,23,3
"5761",2012-08-28,0,3
"5762",2012-08-28,1,5.4
"5763",2012-08-28,2,4.5
"5764",2012-08-28,3,5.2
"5765",2012-08-28,4,3.9
"5766",2012-08-28,5,2.9
"5767",2012-08-28,6,4.1
"5768",2012-08-28,7,4.2
"5769",2012-08-28,8,4.1
"5770",2012-08-28,9,3.4
"5771",2012-08-28,10,2.7
"5772",2012-08-28,11,2.7
"5773",2012-08-28,12,3.7
"5774",2012-08-28,13,3.1
"5775",2012-08-28,14,3.1
"5776",2012-08-28,15,3.1
"5777",2012-08-28,16,3.7
"5778",2012-08-28,17,2.5
"5779",2012-08-28,18,3.3
"5780",2012-08-28,19,3.9
"5781",2012-08-28,20,3.8
"5782",2012-08-28,21,2.7
"5783",2012-08-28,22,2.8
"5784",2012-08-28,23,3.8
"5785",2012-08-29,0,2.9
"5786",2012-08-29,1,2.4
"5787",2012-08-29,2,2.1
"5788",2012-08-29,3,2.7
"5789",2012-08-29,4,2.2
"5790",2012-08-29,5,2
"5791",2012-08-29,6,2.1
"5792",2012-08-29,7,1.7
"5793",2012-08-29,8,1.9
"5794",2012-08-29,9,2.2
"5795",2012-08-29,10,3
"5796",2012-08-29,11,3.5
"5797",2012-08-29,12,2.9
"5798",2012-08-29,13,2.9
"5799",2012-08-29,14,3.3
"5800",2012-08-29,15,NA
"5801",2012-08-29,16,NA
"5802",2012-08-29,17,NA
"5803",2012-08-29,18,3.8
"5804",2012-08-29,19,3.3
"5805",2012-08-29,20,4.2
"5806",2012-08-29,21,2.9
"5807",2012-08-29,22,2
"5808",2012-08-29,23,1.4
"5809",2012-08-30,0,2
"5810",2012-08-30,1,1.3
"5811",2012-08-30,2,2.7
"5812",2012-08-30,3,2.8
"5813",2012-08-30,4,2.4
"5814",2012-08-30,5,1.1
"5815",2012-08-30,6,2.3
"5816",2012-08-30,7,1.5
"5817",2012-08-30,8,2.1
"5818",2012-08-30,9,1
"5819",2012-08-30,10,2.7
"5820",2012-08-30,11,2.2
"5821",2012-08-30,12,2.3
"5822",2012-08-30,13,2.9
"5823",2012-08-30,14,3.1
"5824",2012-08-30,15,3.2
"5825",2012-08-30,16,3.5
"5826",2012-08-30,17,4.5
"5827",2012-08-30,18,4.5
"5828",2012-08-30,19,3.9
"5829",2012-08-30,20,3.9
"5830",2012-08-30,21,5.2
"5831",2012-08-30,22,3.7
"5832",2012-08-30,23,3.1
"5833",2012-08-31,0,2.7
"5834",2012-08-31,1,3.4
"5835",2012-08-31,2,2
"5836",2012-08-31,3,2.8
"5837",2012-08-31,4,2.6
"5838",2012-08-31,5,2.5
"5839",2012-08-31,6,0.9
"5840",2012-08-31,7,0.7
"5841",2012-08-31,8,0.8
"5842",2012-08-31,9,1
"5843",2012-08-31,10,3
"5844",2012-08-31,11,3.5
"5845",2012-08-31,12,3.5
"5846",2012-08-31,13,3.7
"5847",2012-08-31,14,4.2
"5848",2012-08-31,15,5
"5849",2012-08-31,16,5.1
"5850",2012-08-31,17,4.5
"5851",2012-08-31,18,5.1
"5852",2012-08-31,19,4
"5853",2012-08-31,20,4.9
"5854",2012-08-31,21,4.6
"5855",2012-08-31,22,4.6
"5856",2012-08-31,23,3.4
"5857",2012-09-01,0,3.3
"5858",2012-09-01,1,3.5
"5859",2012-09-01,2,3.2
"5860",2012-09-01,3,3.2
"5861",2012-09-01,4,3.1
"5862",2012-09-01,5,3.3
"5863",2012-09-01,6,3.8
"5864",2012-09-01,7,4.5
"5865",2012-09-01,8,2.6
"5866",2012-09-01,9,2.8
"5867",2012-09-01,10,3.8
"5868",2012-09-01,11,4.6
"5869",2012-09-01,12,5.5
"5870",2012-09-01,13,5.2
"5871",2012-09-01,14,4.6
"5872",2012-09-01,15,4.5
"5873",2012-09-01,16,4.6
"5874",2012-09-01,17,4
"5875",2012-09-01,18,3.7
"5876",2012-09-01,19,4.5
"5877",2012-09-01,20,3
"5878",2012-09-01,21,4
"5879",2012-09-01,22,3.2
"5880",2012-09-01,23,1.6
"5881",2012-09-02,0,3.3
"5882",2012-09-02,1,3.6
"5883",2012-09-02,2,4
"5884",2012-09-02,3,3.8
"5885",2012-09-02,4,3.8
"5886",2012-09-02,5,3.8
"5887",2012-09-02,6,1.9
"5888",2012-09-02,7,2.1
"5889",2012-09-02,8,2.4
"5890",2012-09-02,9,0.9
"5891",2012-09-02,10,2.7
"5892",2012-09-02,11,4
"5893",2012-09-02,12,4.2
"5894",2012-09-02,13,4.4
"5895",2012-09-02,14,3.5
"5896",2012-09-02,15,3.3
"5897",2012-09-02,16,3.1
"5898",2012-09-02,17,3.4
"5899",2012-09-02,18,2.6
"5900",2012-09-02,19,2.7
"5901",2012-09-02,20,3.4
"5902",2012-09-02,21,3.2
"5903",2012-09-02,22,3.8
"5904",2012-09-02,23,2.3
"5905",2012-09-03,0,3.7
"5906",2012-09-03,1,5.4
"5907",2012-09-03,2,3.7
"5908",2012-09-03,3,2.5
"5909",2012-09-03,4,3
"5910",2012-09-03,5,3.1
"5911",2012-09-03,6,2.9
"5912",2012-09-03,7,3
"5913",2012-09-03,8,2
"5914",2012-09-03,9,2.6
"5915",2012-09-03,10,2.9
"5916",2012-09-03,11,2.8
"5917",2012-09-03,12,3
"5918",2012-09-03,13,4.1
"5919",2012-09-03,14,3.4
"5920",2012-09-03,15,3.8
"5921",2012-09-03,16,2.8
"5922",2012-09-03,17,3.3
"5923",2012-09-03,18,1.9
"5924",2012-09-03,19,3.1
"5925",2012-09-03,20,1.8
"5926",2012-09-03,21,1.1
"5927",2012-09-03,22,3.6
"5928",2012-09-03,23,2.2
"5929",2012-09-04,0,2.6
"5930",2012-09-04,1,2.6
"5931",2012-09-04,2,3
"5932",2012-09-04,3,4.1
"5933",2012-09-04,4,3.7
"5934",2012-09-04,5,1.7
"5935",2012-09-04,6,2.2
"5936",2012-09-04,7,1.6
"5937",2012-09-04,8,1.7
"5938",2012-09-04,9,3.2
"5939",2012-09-04,10,3.6
"5940",2012-09-04,11,2.5
"5941",2012-09-04,12,4.3
"5942",2012-09-04,13,3.2
"5943",2012-09-04,14,3
"5944",2012-09-04,15,3.5
"5945",2012-09-04,16,3.9
"5946",2012-09-04,17,3.5
"5947",2012-09-04,18,2.3
"5948",2012-09-04,19,3.8
"5949",2012-09-04,20,2.4
"5950",2012-09-04,21,3.9
"5951",2012-09-04,22,2.4
"5952",2012-09-04,23,4.5
"5953",2012-09-05,0,5.9
"5954",2012-09-05,1,4.4
"5955",2012-09-05,2,4
"5956",2012-09-05,3,6.6
"5957",2012-09-05,4,4
"5958",2012-09-05,5,4.2
"5959",2012-09-05,6,3.1
"5960",2012-09-05,7,4.9
"5961",2012-09-05,8,3.5
"5962",2012-09-05,9,3.1
"5963",2012-09-05,10,4.1
"5964",2012-09-05,11,6.4
"5965",2012-09-05,12,4.1
"5966",2012-09-05,13,4.7
"5967",2012-09-05,14,4.2
"5968",2012-09-05,15,5.1
"5969",2012-09-05,16,5.4
"5970",2012-09-05,17,4.1
"5971",2012-09-05,18,5.4
"5972",2012-09-05,19,4.5
"5973",2012-09-05,20,5
"5974",2012-09-05,21,4.6
"5975",2012-09-05,22,4.9
"5976",2012-09-05,23,4.2
"5977",2012-09-06,0,4.7
"5978",2012-09-06,1,3.2
"5979",2012-09-06,2,4.6
"5980",2012-09-06,3,3.8
"5981",2012-09-06,4,4.6
"5982",2012-09-06,5,3.1
"5983",2012-09-06,6,2.6
"5984",2012-09-06,7,2.7
"5985",2012-09-06,8,3.2
"5986",2012-09-06,9,2.3
"5987",2012-09-06,10,3.4
"5988",2012-09-06,11,3
"5989",2012-09-06,12,3.3
"5990",2012-09-06,13,4.4
"5991",2012-09-06,14,4
"5992",2012-09-06,15,3.5
"5993",2012-09-06,16,3.7
"5994",2012-09-06,17,2.5
"5995",2012-09-06,18,2.7
"5996",2012-09-06,19,3.6
"5997",2012-09-06,20,5.4
"5998",2012-09-06,21,3.8
"5999",2012-09-06,22,3
"6000",2012-09-06,23,5.8
"6001",2012-09-07,0,4.8
"6002",2012-09-07,1,2.9
"6003",2012-09-07,2,3.4
"6004",2012-09-07,3,2.3
"6005",2012-09-07,4,2.4
"6006",2012-09-07,5,1.7
"6007",2012-09-07,6,0.7
"6008",2012-09-07,7,1.4
"6009",2012-09-07,8,1.3
"6010",2012-09-07,9,1.5
"6011",2012-09-07,10,3
"6012",2012-09-07,11,3.7
"6013",2012-09-07,12,5.5
"6014",2012-09-07,13,4.8
"6015",2012-09-07,14,3.7
"6016",2012-09-07,15,4.4
"6017",2012-09-07,16,4.5
"6018",2012-09-07,17,3.4
"6019",2012-09-07,18,3.1
"6020",2012-09-07,19,3.4
"6021",2012-09-07,20,5.6
"6022",2012-09-07,21,3.8
"6023",2012-09-07,22,2.9
"6024",2012-09-07,23,3.5
"6025",2012-09-08,0,2.4
"6026",2012-09-08,1,2.2
"6027",2012-09-08,2,3.4
"6028",2012-09-08,3,3.4
"6029",2012-09-08,4,3
"6030",2012-09-08,5,4.2
"6031",2012-09-08,6,3.8
"6032",2012-09-08,7,3.2
"6033",2012-09-08,8,2.7
"6034",2012-09-08,9,2.5
"6035",2012-09-08,10,3
"6036",2012-09-08,11,4.5
"6037",2012-09-08,12,5.1
"6038",2012-09-08,13,6.1
"6039",2012-09-08,14,5.5
"6040",2012-09-08,15,3.7
"6041",2012-09-08,16,5.6
"6042",2012-09-08,17,3.8
"6043",2012-09-08,18,5.5
"6044",2012-09-08,19,4
"6045",2012-09-08,20,5
"6046",2012-09-08,21,5
"6047",2012-09-08,22,5.1
"6048",2012-09-08,23,3.7
"6049",2012-09-09,0,3.4
"6050",2012-09-09,1,3.7
"6051",2012-09-09,2,2.8
"6052",2012-09-09,3,3.4
"6053",2012-09-09,4,3.9
"6054",2012-09-09,5,3.2
"6055",2012-09-09,6,3.1
"6056",2012-09-09,7,3.3
"6057",2012-09-09,8,2.8
"6058",2012-09-09,9,3.2
"6059",2012-09-09,10,2.8
"6060",2012-09-09,11,3.9
"6061",2012-09-09,12,3.8
"6062",2012-09-09,13,5
"6063",2012-09-09,14,5.2
"6064",2012-09-09,15,3.6
"6065",2012-09-09,16,3.5
"6066",2012-09-09,17,3.6
"6067",2012-09-09,18,4.5
"6068",2012-09-09,19,5.3
"6069",2012-09-09,20,4.7
"6070",2012-09-09,21,4.2
"6071",2012-09-09,22,4.2
"6072",2012-09-09,23,4.2
"6073",2012-09-10,0,4.2
"6074",2012-09-10,1,3.7
"6075",2012-09-10,2,6.1
"6076",2012-09-10,3,3.7
"6077",2012-09-10,4,2.4
"6078",2012-09-10,5,4
"6079",2012-09-10,6,3.6
"6080",2012-09-10,7,3.7
"6081",2012-09-10,8,3.2
"6082",2012-09-10,9,4.2
"6083",2012-09-10,10,4.3
"6084",2012-09-10,11,5.2
"6085",2012-09-10,12,5.5
"6086",2012-09-10,13,5.8
"6087",2012-09-10,14,4.6
"6088",2012-09-10,15,5.1
"6089",2012-09-10,16,4.2
"6090",2012-09-10,17,3.3
"6091",2012-09-10,18,5.2
"6092",2012-09-10,19,4.1
"6093",2012-09-10,20,4.5
"6094",2012-09-10,21,3.5
"6095",2012-09-10,22,3.4
"6096",2012-09-10,23,4.5
"6097",2012-09-11,0,3.5
"6098",2012-09-11,1,3.6
"6099",2012-09-11,2,3
"6100",2012-09-11,3,2.6
"6101",2012-09-11,4,1.9
"6102",2012-09-11,5,1.6
"6103",2012-09-11,6,2
"6104",2012-09-11,7,2.7
"6105",2012-09-11,8,1.5
"6106",2012-09-11,9,2.7
"6107",2012-09-11,10,3.1
"6108",2012-09-11,11,2.3
"6109",2012-09-11,12,2.8
"6110",2012-09-11,13,3.4
"6111",2012-09-11,14,3.2
"6112",2012-09-11,15,2.5
"6113",2012-09-11,16,3.3
"6114",2012-09-11,17,2.1
"6115",2012-09-11,18,3.3
"6116",2012-09-11,19,2.3
"6117",2012-09-11,20,2.3
"6118",2012-09-11,21,2.1
"6119",2012-09-11,22,1.7
"6120",2012-09-11,23,2.2
"6121",2012-09-12,0,1.6
"6122",2012-09-12,1,1.1
"6123",2012-09-12,2,3.2
"6124",2012-09-12,3,1.9
"6125",2012-09-12,4,3.2
"6126",2012-09-12,5,3.2
"6127",2012-09-12,6,2.5
"6128",2012-09-12,7,1.4
"6129",2012-09-12,8,2.3
"6130",2012-09-12,9,2.5
"6131",2012-09-12,10,2.7
"6132",2012-09-12,11,2
"6133",2012-09-12,12,3.2
"6134",2012-09-12,13,2.8
"6135",2012-09-12,14,2.8
"6136",2012-09-12,15,2.6
"6137",2012-09-12,16,3.8
"6138",2012-09-12,17,3.6
"6139",2012-09-12,18,4
"6140",2012-09-12,19,3.1
"6141",2012-09-12,20,2.5
"6142",2012-09-12,21,1.5
"6143",2012-09-12,22,1.2
"6144",2012-09-12,23,1.9
"6145",2012-09-13,0,1.4
"6146",2012-09-13,1,2.6
"6147",2012-09-13,2,2.2
"6148",2012-09-13,3,2.3
"6149",2012-09-13,4,2
"6150",2012-09-13,5,1.8
"6151",2012-09-13,6,1.2
"6152",2012-09-13,7,1.5
"6153",2012-09-13,8,2.1
"6154",2012-09-13,9,1.9
"6155",2012-09-13,10,2.7
"6156",2012-09-13,11,1.5
"6157",2012-09-13,12,2.7
"6158",2012-09-13,13,4.1
"6159",2012-09-13,14,4.4
"6160",2012-09-13,15,3.7
"6161",2012-09-13,16,3.4
"6162",2012-09-13,17,3.7
"6163",2012-09-13,18,4.6
"6164",2012-09-13,19,4.4
"6165",2012-09-13,20,2.9
"6166",2012-09-13,21,3.5
"6167",2012-09-13,22,2.2
"6168",2012-09-13,23,3.4
"6169",2012-09-14,0,3.4
"6170",2012-09-14,1,2.2
"6171",2012-09-14,2,1.7
"6172",2012-09-14,3,1.6
"6173",2012-09-14,4,2.2
"6174",2012-09-14,5,2.4
"6175",2012-09-14,6,2.3
"6176",2012-09-14,7,1.8
"6177",2012-09-14,8,2.1
"6178",2012-09-14,9,0.9
"6179",2012-09-14,10,1.2
"6180",2012-09-14,11,3.5
"6181",2012-09-14,12,3.5
"6182",2012-09-14,13,3.4
"6183",2012-09-14,14,3.2
"6184",2012-09-14,15,3.6
"6185",2012-09-14,16,2.2
"6186",2012-09-14,17,4.1
"6187",2012-09-14,18,4.2
"6188",2012-09-14,19,4.5
"6189",2012-09-14,20,5.6
"6190",2012-09-14,21,4.4
"6191",2012-09-14,22,3.1
"6192",2012-09-14,23,6
"6193",2012-09-15,0,5
"6194",2012-09-15,1,5.7
"6195",2012-09-15,2,5.8
"6196",2012-09-15,3,5.4
"6197",2012-09-15,4,4.5
"6198",2012-09-15,5,3.3
"6199",2012-09-15,6,2.2
"6200",2012-09-15,7,2.3
"6201",2012-09-15,8,1.3
"6202",2012-09-15,9,1
"6203",2012-09-15,10,2.7
"6204",2012-09-15,11,3.2
"6205",2012-09-15,12,3.4
"6206",2012-09-15,13,4.4
"6207",2012-09-15,14,4.3
"6208",2012-09-15,15,4.4
"6209",2012-09-15,16,3.2
"6210",2012-09-15,17,3.7
"6211",2012-09-15,18,4.1
"6212",2012-09-15,19,4.1
"6213",2012-09-15,20,3.1
"6214",2012-09-15,21,3.4
"6215",2012-09-15,22,3.6
"6216",2012-09-15,23,3.2
"6217",2012-09-16,0,2.5
"6218",2012-09-16,1,4.6
"6219",2012-09-16,2,3.4
"6220",2012-09-16,3,3.8
"6221",2012-09-16,4,3.5
"6222",2012-09-16,5,1.8
"6223",2012-09-16,6,1.5
"6224",2012-09-16,7,1.8
"6225",2012-09-16,8,1.8
"6226",2012-09-16,9,2.6
"6227",2012-09-16,10,1.6
"6228",2012-09-16,11,3.3
"6229",2012-09-16,12,4.7
"6230",2012-09-16,13,4.8
"6231",2012-09-16,14,4.8
"6232",2012-09-16,15,4.3
"6233",2012-09-16,16,5
"6234",2012-09-16,17,3.7
"6235",2012-09-16,18,2.6
"6236",2012-09-16,19,4.7
"6237",2012-09-16,20,3.9
"6238",2012-09-16,21,4.2
"6239",2012-09-16,22,3.3
"6240",2012-09-16,23,3.9
"6241",2012-09-17,0,4.2
"6242",2012-09-17,1,5.3
"6243",2012-09-17,2,4.4
"6244",2012-09-17,3,4.1
"6245",2012-09-17,4,2.8
"6246",2012-09-17,5,2.4
"6247",2012-09-17,6,2.5
"6248",2012-09-17,7,2
"6249",2012-09-17,8,2.1
"6250",2012-09-17,9,2.8
"6251",2012-09-17,10,3.7
"6252",2012-09-17,11,3.3
"6253",2012-09-17,12,3.7
"6254",2012-09-17,13,3.9
"6255",2012-09-17,14,3.9
"6256",2012-09-17,15,2.8
"6257",2012-09-17,16,2.6
"6258",2012-09-17,17,3.9
"6259",2012-09-17,18,3.9
"6260",2012-09-17,19,3.6
"6261",2012-09-17,20,3.8
"6262",2012-09-17,21,2.7
"6263",2012-09-17,22,3.5
"6264",2012-09-17,23,4.3
"6265",2012-09-18,0,4.1
"6266",2012-09-18,1,4.2
"6267",2012-09-18,2,5.5
"6268",2012-09-18,3,4.8
"6269",2012-09-18,4,5.3
"6270",2012-09-18,5,5
"6271",2012-09-18,6,3.5
"6272",2012-09-18,7,2.9
"6273",2012-09-18,8,2.3
"6274",2012-09-18,9,1.9
"6275",2012-09-18,10,2.9
"6276",2012-09-18,11,4.2
"6277",2012-09-18,12,4
"6278",2012-09-18,13,4.2
"6279",2012-09-18,14,3
"6280",2012-09-18,15,3.3
"6281",2012-09-18,16,4.5
"6282",2012-09-18,17,2.7
"6283",2012-09-18,18,3.9
"6284",2012-09-18,19,3.1
"6285",2012-09-18,20,3.9
"6286",2012-09-18,21,3.9
"6287",2012-09-18,22,4.5
"6288",2012-09-18,23,3.5
"6289",2012-09-19,0,3.9
"6290",2012-09-19,1,2
"6291",2012-09-19,2,3.9
"6292",2012-09-19,3,3.3
"6293",2012-09-19,4,3.3
"6294",2012-09-19,5,2.7
"6295",2012-09-19,6,2.8
"6296",2012-09-19,7,3.2
"6297",2012-09-19,8,2.5
"6298",2012-09-19,9,2.6
"6299",2012-09-19,10,2.3
"6300",2012-09-19,11,2.4
"6301",2012-09-19,12,3.4
"6302",2012-09-19,13,4.1
"6303",2012-09-19,14,2.8
"6304",2012-09-19,15,3.2
"6305",2012-09-19,16,3.3
"6306",2012-09-19,17,2.4
"6307",2012-09-19,18,2
"6308",2012-09-19,19,3.3
"6309",2012-09-19,20,2.6
"6310",2012-09-19,21,1.6
"6311",2012-09-19,22,3.4
"6312",2012-09-19,23,2.7
"6313",2012-09-20,0,3.4
"6314",2012-09-20,1,2.5
"6315",2012-09-20,2,3
"6316",2012-09-20,3,3.4
"6317",2012-09-20,4,2.4
"6318",2012-09-20,5,1.8
"6319",2012-09-20,6,1.3
"6320",2012-09-20,7,1.4
"6321",2012-09-20,8,1
"6322",2012-09-20,9,1.3
"6323",2012-09-20,10,3.2
"6324",2012-09-20,11,1.6
"6325",2012-09-20,12,2.3
"6326",2012-09-20,13,2.1
"6327",2012-09-20,14,2.9
"6328",2012-09-20,15,2.3
"6329",2012-09-20,16,2.2
"6330",2012-09-20,17,2.9
"6331",2012-09-20,18,2.5
"6332",2012-09-20,19,3.4
"6333",2012-09-20,20,1.5
"6334",2012-09-20,21,0.7
"6335",2012-09-20,22,1.5
"6336",2012-09-20,23,0.7
"6337",2012-09-21,0,1.3
"6338",2012-09-21,1,1.5
"6339",2012-09-21,2,1.4
"6340",2012-09-21,3,1.8
"6341",2012-09-21,4,1
"6342",2012-09-21,5,2
"6343",2012-09-21,6,2.3
"6344",2012-09-21,7,2.5
"6345",2012-09-21,8,1.9
"6346",2012-09-21,9,2.2
"6347",2012-09-21,10,3.2
"6348",2012-09-21,11,3.7
"6349",2012-09-21,12,2.2
"6350",2012-09-21,13,2
"6351",2012-09-21,14,3
"6352",2012-09-21,15,2.5
"6353",2012-09-21,16,3.2
"6354",2012-09-21,17,4.1
"6355",2012-09-21,18,4.3
"6356",2012-09-21,19,4.5
"6357",2012-09-21,20,2.4
"6358",2012-09-21,21,2.2
"6359",2012-09-21,22,2.6
"6360",2012-09-21,23,2.2
"6361",2012-09-22,0,1.8
"6362",2012-09-22,1,1.6
"6363",2012-09-22,2,1.4
"6364",2012-09-22,3,1.5
"6365",2012-09-22,4,2.4
"6366",2012-09-22,5,3.1
"6367",2012-09-22,6,2.7
"6368",2012-09-22,7,2
"6369",2012-09-22,8,2.1
"6370",2012-09-22,9,2
"6371",2012-09-22,10,2.6
"6372",2012-09-22,11,2.2
"6373",2012-09-22,12,2.1
"6374",2012-09-22,13,1.8
"6375",2012-09-22,14,2.5
"6376",2012-09-22,15,1.6
"6377",2012-09-22,16,2.1
"6378",2012-09-22,17,2.4
"6379",2012-09-22,18,1.5
"6380",2012-09-22,19,1.8
"6381",2012-09-22,20,2.5
"6382",2012-09-22,21,1.8
"6383",2012-09-22,22,3.6
"6384",2012-09-22,23,4.1
"6385",2012-09-23,0,3.6
"6386",2012-09-23,1,2.9
"6387",2012-09-23,2,1.6
"6388",2012-09-23,3,2.8
"6389",2012-09-23,4,2.7
"6390",2012-09-23,5,1.8
"6391",2012-09-23,6,3.2
"6392",2012-09-23,7,3.1
"6393",2012-09-23,8,2.7
"6394",2012-09-23,9,1.5
"6395",2012-09-23,10,3.1
"6396",2012-09-23,11,2.4
"6397",2012-09-23,12,2.7
"6398",2012-09-23,13,4.9
"6399",2012-09-23,14,4.5
"6400",2012-09-23,15,3.3
"6401",2012-09-23,16,3.4
"6402",2012-09-23,17,3.5
"6403",2012-09-23,18,1.7
"6404",2012-09-23,19,3
"6405",2012-09-23,20,4.1
"6406",2012-09-23,21,3.7
"6407",2012-09-23,22,4.4
"6408",2012-09-23,23,3.8
"6409",2012-09-24,0,5.8
"6410",2012-09-24,1,4
"6411",2012-09-24,2,4.7
"6412",2012-09-24,3,3.9
"6413",2012-09-24,4,3.1
"6414",2012-09-24,5,2.4
"6415",2012-09-24,6,2.4
"6416",2012-09-24,7,3.1
"6417",2012-09-24,8,2.3
"6418",2012-09-24,9,3
"6419",2012-09-24,10,3.9
"6420",2012-09-24,11,5.2
"6421",2012-09-24,12,4.9
"6422",2012-09-24,13,5.5
"6423",2012-09-24,14,6.2
"6424",2012-09-24,15,5.7
"6425",2012-09-24,16,4.8
"6426",2012-09-24,17,5.2
"6427",2012-09-24,18,5.8
"6428",2012-09-24,19,6
"6429",2012-09-24,20,3.3
"6430",2012-09-24,21,3.3
"6431",2012-09-24,22,3.2
"6432",2012-09-24,23,2.8
"6433",2012-09-25,0,3
"6434",2012-09-25,1,2.5
"6435",2012-09-25,2,4
"6436",2012-09-25,3,3.5
"6437",2012-09-25,4,3.1
"6438",2012-09-25,5,2.1
"6439",2012-09-25,6,1.5
"6440",2012-09-25,7,1.6
"6441",2012-09-25,8,1.1
"6442",2012-09-25,9,2
"6443",2012-09-25,10,2.2
"6444",2012-09-25,11,2.4
"6445",2012-09-25,12,2.5
"6446",2012-09-25,13,2.6
"6447",2012-09-25,14,2.7
"6448",2012-09-25,15,1.8
"6449",2012-09-25,16,2.6
"6450",2012-09-25,17,2.6
"6451",2012-09-25,18,2.7
"6452",2012-09-25,19,1.7
"6453",2012-09-25,20,2.1
"6454",2012-09-25,21,0.8
"6455",2012-09-25,22,0.6
"6456",2012-09-25,23,1
"6457",2012-09-26,0,2.8
"6458",2012-09-26,1,0.7
"6459",2012-09-26,2,2.8
"6460",2012-09-26,3,3.6
"6461",2012-09-26,4,1.6
"6462",2012-09-26,5,1.7
"6463",2012-09-26,6,1.5
"6464",2012-09-26,7,1.4
"6465",2012-09-26,8,1.4
"6466",2012-09-26,9,0.8
"6467",2012-09-26,10,1.8
"6468",2012-09-26,11,2.8
"6469",2012-09-26,12,2.5
"6470",2012-09-26,13,2.4
"6471",2012-09-26,14,1.4
"6472",2012-09-26,15,2.7
"6473",2012-09-26,16,1.9
"6474",2012-09-26,17,2.3
"6475",2012-09-26,18,1.4
"6476",2012-09-26,19,2.5
"6477",2012-09-26,20,2.4
"6478",2012-09-26,21,1.9
"6479",2012-09-26,22,2.9
"6480",2012-09-26,23,3.7
"6481",2012-09-27,0,2.5
"6482",2012-09-27,1,1.9
"6483",2012-09-27,2,1.3
"6484",2012-09-27,3,1.7
"6485",2012-09-27,4,1.4
"6486",2012-09-27,5,3.6
"6487",2012-09-27,6,1.5
"6488",2012-09-27,7,2.2
"6489",2012-09-27,8,1.5
"6490",2012-09-27,9,1.9
"6491",2012-09-27,10,1.6
"6492",2012-09-27,11,1.7
"6493",2012-09-27,12,4.1
"6494",2012-09-27,13,2.4
"6495",2012-09-27,14,4
"6496",2012-09-27,15,2.8
"6497",2012-09-27,16,3.8
"6498",2012-09-27,17,4
"6499",2012-09-27,18,3.8
"6500",2012-09-27,19,5.1
"6501",2012-09-27,20,5.2
"6502",2012-09-27,21,5.8
"6503",2012-09-27,22,5.7
"6504",2012-09-27,23,6.1
"6505",2012-09-28,0,5.8
"6506",2012-09-28,1,5.3
"6507",2012-09-28,2,5.7
"6508",2012-09-28,3,3.2
"6509",2012-09-28,4,2.5
"6510",2012-09-28,5,2.4
"6511",2012-09-28,6,2.1
"6512",2012-09-28,7,2.6
"6513",2012-09-28,8,2.7
"6514",2012-09-28,9,1.7
"6515",2012-09-28,10,3.4
"6516",2012-09-28,11,4.7
"6517",2012-09-28,12,6.2
"6518",2012-09-28,13,6.4
"6519",2012-09-28,14,4.9
"6520",2012-09-28,15,4.5
"6521",2012-09-28,16,5.1
"6522",2012-09-28,17,5.6
"6523",2012-09-28,18,4.3
"6524",2012-09-28,19,4.8
"6525",2012-09-28,20,5
"6526",2012-09-28,21,4.2
"6527",2012-09-28,22,6.3
"6528",2012-09-28,23,2.8
"6529",2012-09-29,0,4.9
"6530",2012-09-29,1,3.5
"6531",2012-09-29,2,4.9
"6532",2012-09-29,3,6.2
"6533",2012-09-29,4,4.1
"6534",2012-09-29,5,5.6
"6535",2012-09-29,6,5
"6536",2012-09-29,7,2.5
"6537",2012-09-29,8,5
"6538",2012-09-29,9,2.8
"6539",2012-09-29,10,5.1
"6540",2012-09-29,11,5.3
"6541",2012-09-29,12,4.9
"6542",2012-09-29,13,4.8
"6543",2012-09-29,14,4.3
"6544",2012-09-29,15,5.3
"6545",2012-09-29,16,3.7
"6546",2012-09-29,17,5.8
"6547",2012-09-29,18,4.2
"6548",2012-09-29,19,4.7
"6549",2012-09-29,20,4.7
"6550",2012-09-29,21,4.5
"6551",2012-09-29,22,4.9
"6552",2012-09-29,23,4.2
"6553",2012-09-30,0,4.6
"6554",2012-09-30,1,5.1
"6555",2012-09-30,2,5.1
"6556",2012-09-30,3,4.7
"6557",2012-09-30,4,4.8
"6558",2012-09-30,5,3.9
"6559",2012-09-30,6,3
"6560",2012-09-30,7,3.2
"6561",2012-09-30,8,2
"6562",2012-09-30,9,3.3
"6563",2012-09-30,10,3.6
"6564",2012-09-30,11,4.5
"6565",2012-09-30,12,5.2
"6566",2012-09-30,13,4.3
"6567",2012-09-30,14,4
"6568",2012-09-30,15,4.8
"6569",2012-09-30,16,4.7
"6570",2012-09-30,17,3.9
"6571",2012-09-30,18,5.6
"6572",2012-09-30,19,3.2
"6573",2012-09-30,20,2.9
"6574",2012-09-30,21,4.5
"6575",2012-09-30,22,4.6
"6576",2012-09-30,23,4.3
"6577",2012-10-01,0,5.5
"6578",2012-10-01,1,3.7
"6579",2012-10-01,2,4.6
"6580",2012-10-01,3,4.5
"6581",2012-10-01,4,3.9
"6582",2012-10-01,5,4
"6583",2012-10-01,6,4.8
"6584",2012-10-01,7,5.3
